IID	PRS	PRS_Risk_Group	PRS_Percentile
NA19770	0.7306621520000001	Intermediate	47.843450479233226
NA19771	0.6199437499999999	Intermediate	38.33865814696485
NA19773	0.5894180623999999	Intermediate	35.742811501597444
NA19774	1.10199681	High	86.30191693290735
NA19776	0.8381727999999999	Intermediate	57.26837060702875
NA19777	0.7724816400000001	Intermediate	51.23801916932907
NA19779	0.2373378799999999	Low	15.934504792332268
NA19780	0.5936741799999999	Intermediate	36.102236421725244
NA19782	0.93801586	Intermediate	69.40894568690096
NA19783	0.7560889699999999	Intermediate	49.92012779552716
NA19785	1.16081388	High	91.21405750798722
NA19786	0.60732303	Intermediate	37.22044728434505
NA19788	0.8295453799999999	Intermediate	56.4297124600639
NA19789	0.69101685	Intermediate	44.08945686900959
NA19792	0.38148051	Intermediate	22.76357827476038
NA19794	0.7444976930000001	Intermediate	49.201277955271564
NA19795	0.70119527	Intermediate	45.24760383386581
NA19818	0.7100538500000002	Intermediate	46.36581469648562
NA19819	0.8686942499999999	Intermediate	60.70287539936102
NA19834	0.7408203200000002	Intermediate	48.92172523961661
NA19835	0.92368351	Intermediate	67.73162939297124
NA19900	0.66647963	Intermediate	41.89297124600639
NA19901	0.99730289	Intermediate	76.2779552715655
NA19904	1.06209508	High	82.58785942492013
NA19908	0.5266699900000001	Intermediate	30.830670926517573
NA19909	1.1949492800000003	High	93.33067092651757
NA19913	0.6874739000000001	Intermediate	43.69009584664536
NA19914	1.04898804	High	81.50958466453673
NA19916	0.99862607	Intermediate	76.51757188498402
NA19917	0.8329312120000001	Intermediate	56.829073482428115
NA19920	0.8027103906	Intermediate	53.63418530351438
NA19921	0.7913749600000001	Intermediate	52.79552715654952
NA19922	0.396032911	Intermediate	23.56230031948882
NA19923	0.3289365589999999	Intermediate	20.207667731629392
NA19982	1.0507117700000002	High	81.629392971246
NA19984	0.97340254	Intermediate	74.04153354632588
NA20126	0.5526848360000001	Intermediate	32.867412140575084
NA20127	0.960874715	Intermediate	72.36421725239617
NA20274	1.33932503	High	98.48242811501598
NA20276	0.94472753	Intermediate	70.28753993610223
NA20278	0.34432302	Intermediate	21.00638977635783
NA20281	0.94280549	Intermediate	70.00798722044729
NA20282	0.74980138	Intermediate	49.52076677316294
NA20287	1.276021453	High	96.72523961661342
NA20289	1.0465242600000002	High	81.30990415335462
NA20291	0.859086026	Intermediate	59.66453674121406
NA20294	0.6895502	Intermediate	43.80990415335464
NA20296	0.96571895	Intermediate	72.92332268370608
NA20298	0.83743249	Intermediate	57.1485623003195
NA20299	0.83018085	Intermediate	56.54952076677316
NA20314	0.3345869200000001	Intermediate	20.527156549520768
NA20317	0.663510088	Intermediate	41.653354632587856
NA20318	0.660962878	Intermediate	41.45367412140575
NA20320	0.92421417	Intermediate	67.8514376996805
NA20321	0.8895313100000003	Intermediate	63.37859424920128
NA20332	0.7102126329	Intermediate	46.405750798722046
NA20334	0.7282424300000001	Intermediate	47.72364217252396
NA20339	1.0308342600000004	Intermediate	79.71246006389777
NA20340	1.2825548700000002	High	96.96485623003196
NA20342	1.0902230500000003	High	85.22364217252397
NA20346	1.2827634599999995	High	97.00479233226838
NA20348	0.8223896399999999	Intermediate	55.5111821086262
NA20351	0.5272368000000001	Intermediate	30.990415335463258
NA20355	0.95559067	Intermediate	71.40575079872204
NA20356	1.252466566	High	95.7667731629393
NA20357	0.7971440500000001	Intermediate	53.35463258785943
NA20359	0.7080242	Intermediate	46.16613418530351
NA20362	0.43389475	Intermediate	25.718849840255594
NA20412	0.6606828399999998	Intermediate	41.41373801916933
NA20502	0.068134323	Low	9.704472843450478
NA20503	0.8058921700000001	Intermediate	53.91373801916933
NA20504	0.0493094	Low	8.905750798722046
NA20505	0.57244916	Intermediate	34.384984025559106
NA20506	0.1401228199999999	Low	12.380191693290735
NA20507	0.2833197179999999	Low	18.210862619808307
NA20508	0.20353863	Low	14.576677316293928
NA20509	-0.4445323199999999	Low	0.43929712460063897
NA20510	0.2302427099999999	Low	15.615015974440894
NA20511	0.06030992	Low	9.384984025559104
NA20512	-0.2734349848999999	Low	2.2364217252396164
NA20513	-0.0321859399999999	Low	6.429712460063898
NA20514	0.1765029099999999	Low	13.538338658146964
NA20515	0.18647776	Low	13.977635782747605
NA20516	0.10781676	Low	11.062300319488818
NA20517	-0.0681362089999999	Low	5.830670926517572
NA20518	0.04681121	Low	8.865814696485623
NA20519	0.200432656	Low	14.536741214057509
NA20520	0.245294471	Low	16.41373801916933
NA20521	0.42836432	Intermediate	25.43929712460064
NA20522	-0.096330025	Low	5.111821086261981
NA20524	0.3052364796	Low	18.849840255591054
NA20525	-0.1515875599999999	Low	3.7939297124600637
NA20527	0.3924716200000001	Intermediate	23.28274760383387
NA20528	-0.0898404599999999	Low	5.231629392971246
NA20529	0.3209234500000001	Low	19.8482428115016
NA20530	0.00562377	Low	7.707667731629393
NA20531	-0.2467892799999999	Low	2.5559105431309903
NA20532	0.19195856	Low	14.217252396166133
NA20533	0.092332703	Low	10.583067092651758
NA20534	0.1742679399999999	Low	13.458466453674124
NA20535	-0.32171101	Low	1.7571884984025559
NA20536	-0.0701784299999999	Low	5.7507987220447285
NA20538	0.4450241009999999	Intermediate	26.557507987220447
NA20539	-0.2659781999999999	Low	2.356230031948882
NA20540	0.37461699	Intermediate	22.324281150159745
NA20541	0.0658653109999999	Low	9.584664536741213
NA20542	0.0248493199999999	Low	8.386581469648563
NA20543	0.1816532899999999	Low	13.69808306709265
NA20544	0.0393598	Low	8.54632587859425
NA20581	0.4102729	Intermediate	24.600638977635782
NA20582	0.0189304399999999	Low	8.186900958466452
NA20585	-0.231599033	Low	2.7156549520766773
NA20586	0.12585366	Low	11.741214057507987
NA20587	0.7497633859999999	Intermediate	49.480830670926515
NA20588	0.0613758689999999	Low	9.424920127795527
NA20589	0.4427355000000001	Intermediate	26.39776357827476
NA20752	0.012239676	Low	8.027156549520766
NA20753	0.71003805	Intermediate	46.325878594249204
NA20754	-0.1388085799999999	Low	3.9536741214057507
NA20755	0.03657481	Low	8.506389776357826
NA20756	0.398602898	Intermediate	23.80191693290735
NA20757	0.1789593699999999	Low	13.61821086261981
NA20758	-0.12984172	Low	4.193290734824282
NA20759	0.123477072	Low	11.621405750798722
NA20760	-0.2450607500000001	Low	2.635782747603834
NA20761	0.2725277999999999	Low	17.292332268370608
NA20762	0.3986597599999999	Intermediate	23.84185303514377
NA20763	-0.00280652	Low	7.507987220447284
NA20764	-0.0553495399999999	Low	5.9504792332268375
NA20765	0.1076733899999999	Low	11.022364217252397
NA20766	0.53326249	Intermediate	31.389776357827476
NA20767	-0.2872414	Low	2.1166134185303513
NA20768	0.05516848	Low	9.185303514376997
NA20769	-0.1553679399999999	Low	3.7140575079872202
NA20770	0.5375362100000001	Intermediate	31.74920127795527
NA20771	0.4975375999999999	Intermediate	28.913738019169326
NA20772	0.4945008639999998	Intermediate	28.714057507987224
NA20773	0.2829272199999999	Low	18.170926517571885
NA20774	0.39474583	Intermediate	23.442492012779553
NA20775	0.226906852	Low	15.415335463258787
NA20778	-0.075468093	Low	5.6309904153354635
NA20783	-0.39077215	Low	0.9584664536741214
NA20785	0.406031161	Intermediate	24.32108626198083
NA20786	0.12599785	Low	11.78115015974441
NA20787	-0.0776430499999999	Low	5.55111821086262
NA20790	-0.4838541899999998	Low	0.3194888178913738
NA20792	0.0818343799999999	Low	10.143769968051117
NA20795	0.28572143	Low	18.330670926517573
NA20796	-0.2933255599999999	Low	2.036741214057508
NA20797	-0.02720314	Low	6.5894568690095845
NA20798	0.2463391769999999	Low	16.45367412140575
NA20799	0.2117453599999999	Low	14.81629392971246
NA20800	0.1202211199999999	Low	11.421725239616613
NA20801	-0.0092408079999999	Low	7.268370607028754
NA20802	0.3306858399999999	Intermediate	20.327476038338656
NA20803	-0.4908993000000001	Low	0.27955271565495204
NA20804	0.0870858699999999	Low	10.343450479233226
NA20805	-0.0275218499999999	Low	6.549520766773163
NA20806	0.25231915	Low	16.733226837060702
NA20807	0.40646588	Intermediate	24.361022364217252
NA20808	0.0313374299999999	Low	8.466453674121405
NA20809	0.5698071299999998	Intermediate	34.105431309904155
NA20810	0.2798845099999999	Low	17.85143769968051
NA20811	-0.26818488	Low	2.31629392971246
NA20812	-0.22688429	Low	2.8753993610223643
NA20813	0.31601	Low	19.568690095846645
NA20814	0.05529085	Low	9.225239616613418
NA20815	0.0510630999999999	Low	8.945686900958465
NA20818	0.372641117	Intermediate	22.20447284345048
NA20819	0.2523161016	Low	16.69329073482428
NA20821	-0.2887416639999999	Low	2.07667731629393
NA20822	0.17267709	Low	13.338658146964857
NA20826	-0.0806403599999999	Low	5.4712460063897765
NA20827	-0.0949334199999999	Low	5.151757188498403
NA20828	0.1084157999999999	Low	11.10223642172524
NA20832	0.23765318	Low	15.974440894568689
NA20845	0.2805231609999999	Low	17.931309904153355
NA20846	0.542705991	Intermediate	32.26837060702875
NA20847	1.01346882	Intermediate	78.19488817891373
NA20849	0.0523014629999999	Low	9.065495207667732
NA20850	0.6560075599999999	Intermediate	40.85463258785943
NA20851	0.3295042999999999	Intermediate	20.247603833865817
NA20852	0.44257245	Intermediate	26.357827476038338
NA20853	0.83449544	Intermediate	56.94888178913738
NA20854	0.750766	Intermediate	49.60063897763578
NA20856	0.972960698	Intermediate	73.9217252396166
NA20858	0.7929189500000001	Intermediate	52.95527156549521
NA20859	0.7900543699999999	Intermediate	52.715654952076676
NA20861	0.5271315699999999	Intermediate	30.950479233226837
NA20862	0.27522177	Low	17.61182108626198
NA20863	0.88794231	Intermediate	63.21884984025559
NA20864	0.8833440300000001	Intermediate	62.659744408945684
NA20866	0.3878971599999999	Intermediate	23.043130990415335
NA20867	0.44593859	Intermediate	26.597444089456868
NA20868	0.72584167	Intermediate	47.52396166134185
NA20869	1.12153453	High	87.8594249201278
NA20870	0.3417363799999999	Intermediate	20.926517571884983
NA20872	0.414720969	Intermediate	24.840255591054312
NA20874	0.5630990199999999	Intermediate	33.466453674121404
NA20875	0.34451145	Intermediate	21.08626198083067
NA20876	0.6747271300000001	Intermediate	42.53194888178914
NA20877	0.6959881059999998	Intermediate	44.44888178913738
NA20878	1.0032994899999998	Intermediate	76.99680511182109
NA20881	0.58760683	Intermediate	35.6629392971246
NA20882	0.30280945	Low	18.73003194888179
NA20884	0.70342998	Intermediate	45.44728434504792
NA20885	0.8812788299999998	Intermediate	62.180511182108624
NA20886	0.5286599799999999	Intermediate	31.070287539936103
NA20887	0.51525095	Intermediate	30.1517571884984
NA20888	0.55542749	Intermediate	32.98722044728434
NA20889	0.6859592999999999	Intermediate	43.490415335463254
NA20890	0.59323495	Intermediate	36.06230031948881
NA20891	0.996754795	Intermediate	76.19808306709265
NA20892	0.380447047	Intermediate	22.64376996805112
NA20894	0.36967952	Intermediate	22.044728434504794
NA20895	0.5372696199999999	Intermediate	31.669329073482427
NA20896	0.5699160400000001	Intermediate	34.185303514377
NA20897	1.20172999	High	93.76996805111821
NA20899	1.0134882399999998	Intermediate	78.23482428115017
NA20900	0.5843214999999999	Intermediate	35.46325878594249
NA20901	0.5363511000000001	Intermediate	31.469648562300318
NA20902	0.82346504	Intermediate	55.63099041533547
NA20903	0.4100236599999999	Intermediate	24.56070287539936
NA20904	0.3980146328	Intermediate	23.761980830670925
NA20905	0.6272625140000001	Intermediate	38.85782747603834
NA20906	0.65619959	Intermediate	40.894568690095845
NA20908	0.506623054	Intermediate	29.512779552715656
NA20910	0.8287718100000001	Intermediate	56.349840255591054
NA20911	0.5897667200000002	Intermediate	35.86261980830671
NA21086	0.6695888700000002	Intermediate	42.17252396166134
NA21087	0.87709695	Intermediate	61.74121405750799
NA21088	0.5589182899999999	Intermediate	33.22683706070288
NA21089	1.08398569	High	84.54472843450479
NA21090	0.5490831	Intermediate	32.70766773162939
NA21091	0.6545940299999999	Intermediate	40.65495207667731
NA21092	0.45517044	Intermediate	27.11661341853035
NA21093	0.90820805	Intermediate	65.93450479233228
NA21094	0.4152407190000001	Intermediate	24.880191693290733
NA21095	0.67402036	Intermediate	42.45207667731629
NA21097	0.51939056	Intermediate	30.39137380191693
NA21098	0.97087508	Intermediate	73.56230031948881
NA21099	1.0275775539999998	Intermediate	79.5926517571885
NA21100	0.525089899	Intermediate	30.630990415335464
NA21101	0.44611971	Intermediate	26.677316293929714
NA21102	1.03368249	High	80.03194888178913
NA21103	0.6097601500000001	Intermediate	37.57987220447284
NA21104	0.7173283099999999	Intermediate	46.884984025559106
NA21105	0.9254352970000002	Intermediate	67.93130990415335
NA21106	0.7827759599999998	Intermediate	51.99680511182109
NA21107	0.5296959219999998	Intermediate	31.110223642172524
NA21108	0.4764939050000001	Intermediate	27.835463258785943
NA21109	0.61954552	Intermediate	38.218849840255594
NA21110	0.5396130299999999	Intermediate	31.9888178913738
NA21111	0.5064105799999999	Intermediate	29.472843450479235
NA21112	1.0191602013	Intermediate	78.59424920127796
NA21113	0.65788029	Intermediate	41.054313099041536
NA21114	0.7164472400000002	Intermediate	46.725239616613415
NA21115	0.68827046	Intermediate	43.76996805111821
NA21116	0.7646232399999999	Intermediate	50.59904153354633
NA21117	0.6034554999999999	Intermediate	36.9408945686901
NA21118	0.7124174200000002	Intermediate	46.445686900958464
NA21119	0.497974085	Intermediate	28.993610223642175
NA21120	0.359736168	Intermediate	21.56549520766773
NA21122	0.8254663200000001	Intermediate	55.99041533546326
NA21123	0.8510447700000001	Intermediate	58.426517571884986
NA21124	0.6941473899999998	Intermediate	44.329073482428115
NA21125	0.61456405	Intermediate	37.93929712460064
NA21126	0.90413418	Intermediate	65.53514376996804
NA21127	0.3740430720000001	Intermediate	22.284345047923324
NA21128	1.1742486600000002	High	92.0926517571885
NA21129	0.7048269310000002	Intermediate	45.646964856230035
NA21130	0.7893172099999999	Intermediate	52.51597444089457
NA21133	1.0019992160000002	Intermediate	76.79712460063898
NA21135	0.4513587500000001	Intermediate	26.87699680511182
NA21137	0.74261453	Intermediate	49.0814696485623
NA21141	0.4496034099999998	Intermediate	26.757188498402556
NA21142	0.7303950200000001	Intermediate	47.8035143769968
NA21143	0.51801204	Intermediate	30.35143769968051
NA21144	0.901120686	Intermediate	65.13578274760383
